img1,img2,dataset,attack_type
celeba_pairs/032544.jpg,celeba_pairs/033989.jpg,celeba_pairs,dodging_attack
celeba_pairs/118537.jpg,celeba_pairs/120341.jpg,celeba_pairs,dodging_attack
celeba_pairs/130648.jpg,celeba_pairs/139374.jpg,celeba_pairs,dodging_attack
celeba_pairs/086524.jpg,celeba_pairs/111618.jpg,celeba_pairs,dodging_attack
celeba_pairs/095840.jpg,celeba_pairs/113117.jpg,celeba_pairs,dodging_attack
celeba_pairs/003089.jpg,celeba_pairs/011578.jpg,celeba_pairs,dodging_attack
celeba_pairs/028906.jpg,celeba_pairs/028999.jpg,celeba_pairs,dodging_attack
celeba_pairs/052221.jpg,celeba_pairs/055161.jpg,celeba_pairs,dodging_attack
celeba_pairs/073133.jpg,celeba_pairs/073532.jpg,celeba_pairs,dodging_attack
celeba_pairs/084244.jpg,celeba_pairs/095857.jpg,celeba_pairs,dodging_attack
celeba_pairs/062161.jpg,celeba_pairs/065274.jpg,celeba_pairs,dodging_attack
celeba_pairs/032486.jpg,celeba_pairs/041293.jpg,celeba_pairs,dodging_attack
celeba_pairs/141970.jpg,celeba_pairs/154558.jpg,celeba_pairs,dodging_attack
celeba_pairs/076429.jpg,celeba_pairs/082792.jpg,celeba_pairs,dodging_attack
celeba_pairs/121009.jpg,celeba_pairs/121279.jpg,celeba_pairs,dodging_attack
celeba_pairs/070637.jpg,celeba_pairs/077612.jpg,celeba_pairs,dodging_attack
celeba_pairs/002074.jpg,celeba_pairs/003775.jpg,celeba_pairs,dodging_attack
celeba_pairs/093187.jpg,celeba_pairs/093951.jpg,celeba_pairs,dodging_attack
celeba_pairs/038243.jpg,celeba_pairs/067633.jpg,celeba_pairs,dodging_attack
celeba_pairs/017587.jpg,celeba_pairs/019811.jpg,celeba_pairs,dodging_attack
celeba_pairs/046649.jpg,celeba_pairs/051466.jpg,celeba_pairs,dodging_attack
celeba_pairs/026577.jpg,celeba_pairs/033309.jpg,celeba_pairs,dodging_attack
celeba_pairs/080883.jpg,celeba_pairs/081961.jpg,celeba_pairs,dodging_attack
celeba_pairs/027425.jpg,celeba_pairs/034509.jpg,celeba_pairs,dodging_attack
celeba_pairs/084987.jpg,celeba_pairs/111428.jpg,celeba_pairs,dodging_attack
celeba_pairs/005103.jpg,celeba_pairs/019513.jpg,celeba_pairs,dodging_attack
celeba_pairs/099752.jpg,celeba_pairs/125794.jpg,celeba_pairs,dodging_attack
celeba_pairs/022076.jpg,celeba_pairs/031617.jpg,celeba_pairs,dodging_attack
celeba_pairs/144174.jpg,celeba_pairs/157217.jpg,celeba_pairs,dodging_attack
celeba_pairs/085676.jpg,celeba_pairs/088906.jpg,celeba_pairs,dodging_attack
celeba_pairs/127377.jpg,celeba_pairs/140245.jpg,celeba_pairs,dodging_attack
celeba_pairs/025789.jpg,celeba_pairs/031949.jpg,celeba_pairs,dodging_attack
celeba_pairs/063458.jpg,celeba_pairs/064255.jpg,celeba_pairs,dodging_attack
celeba_pairs/149144.jpg,celeba_pairs/149778.jpg,celeba_pairs,dodging_attack
celeba_pairs/085641.jpg,celeba_pairs/109405.jpg,celeba_pairs,dodging_attack
celeba_pairs/086773.jpg,celeba_pairs/095628.jpg,celeba_pairs,dodging_attack
celeba_pairs/005939.jpg,celeba_pairs/011895.jpg,celeba_pairs,dodging_attack
celeba_pairs/103833.jpg,celeba_pairs/104780.jpg,celeba_pairs,dodging_attack
celeba_pairs/148289.jpg,celeba_pairs/151048.jpg,celeba_pairs,dodging_attack
celeba_pairs/158472.jpg,celeba_pairs/159010.jpg,celeba_pairs,dodging_attack
celeba_pairs/050516.jpg,celeba_pairs/057820.jpg,celeba_pairs,dodging_attack
celeba_pairs/025079.jpg,celeba_pairs/038243.jpg,celeba_pairs,dodging_attack
celeba_pairs/099140.jpg,celeba_pairs/102744.jpg,celeba_pairs,dodging_attack
celeba_pairs/137103.jpg,celeba_pairs/137931.jpg,celeba_pairs,dodging_attack
celeba_pairs/056543.jpg,celeba_pairs/059582.jpg,celeba_pairs,dodging_attack
celeba_pairs/051310.jpg,celeba_pairs/060428.jpg,celeba_pairs,dodging_attack
celeba_pairs/084153.jpg,celeba_pairs/086802.jpg,celeba_pairs,dodging_attack
celeba_pairs/041484.jpg,celeba_pairs/044748.jpg,celeba_pairs,dodging_attack
celeba_pairs/170983.jpg,celeba_pairs/173372.jpg,celeba_pairs,dodging_attack
celeba_pairs/069677.jpg,celeba_pairs/074709.jpg,celeba_pairs,dodging_attack
celeba_pairs/071575.jpg,celeba_pairs/084153.jpg,celeba_pairs,dodging_attack
celeba_pairs/109040.jpg,celeba_pairs/110212.jpg,celeba_pairs,dodging_attack
celeba_pairs/087192.jpg,celeba_pairs/088752.jpg,celeba_pairs,dodging_attack
celeba_pairs/114145.jpg,celeba_pairs/124902.jpg,celeba_pairs,dodging_attack
celeba_pairs/057438.jpg,celeba_pairs/074291.jpg,celeba_pairs,dodging_attack
celeba_pairs/020660.jpg,celeba_pairs/021410.jpg,celeba_pairs,dodging_attack
celeba_pairs/005700.jpg,celeba_pairs/016244.jpg,celeba_pairs,dodging_attack
celeba_pairs/016244.jpg,celeba_pairs/023704.jpg,celeba_pairs,dodging_attack
celeba_pairs/137035.jpg,celeba_pairs/141561.jpg,celeba_pairs,dodging_attack
celeba_pairs/023704.jpg,celeba_pairs/036339.jpg,celeba_pairs,dodging_attack
celeba_pairs/144013.jpg,celeba_pairs/145876.jpg,celeba_pairs,dodging_attack
celeba_pairs/018128.jpg,celeba_pairs/023356.jpg,celeba_pairs,dodging_attack
celeba_pairs/087443.jpg,celeba_pairs/088346.jpg,celeba_pairs,dodging_attack
celeba_pairs/139821.jpg,celeba_pairs/150498.jpg,celeba_pairs,dodging_attack
celeba_pairs/097650.jpg,celeba_pairs/103672.jpg,celeba_pairs,dodging_attack
celeba_pairs/042490.jpg,celeba_pairs/052913.jpg,celeba_pairs,dodging_attack
celeba_pairs/170883.jpg,celeba_pairs/170888.jpg,celeba_pairs,dodging_attack
celeba_pairs/177605.jpg,celeba_pairs/177638.jpg,celeba_pairs,dodging_attack
celeba_pairs/042605.jpg,celeba_pairs/043096.jpg,celeba_pairs,dodging_attack
celeba_pairs/047572.jpg,celeba_pairs/064920.jpg,celeba_pairs,dodging_attack
celeba_pairs/083157.jpg,celeba_pairs/087012.jpg,celeba_pairs,dodging_attack
celeba_pairs/076247.jpg,celeba_pairs/083157.jpg,celeba_pairs,dodging_attack
celeba_pairs/033309.jpg,celeba_pairs/037119.jpg,celeba_pairs,dodging_attack
celeba_pairs/086601.jpg,celeba_pairs/090755.jpg,celeba_pairs,dodging_attack
celeba_pairs/118227.jpg,celeba_pairs/124944.jpg,celeba_pairs,dodging_attack
celeba_pairs/125794.jpg,celeba_pairs/136877.jpg,celeba_pairs,dodging_attack
celeba_pairs/023356.jpg,celeba_pairs/032544.jpg,celeba_pairs,dodging_attack
celeba_pairs/081138.jpg,celeba_pairs/084267.jpg,celeba_pairs,dodging_attack
celeba_pairs/147767.jpg,celeba_pairs/150519.jpg,celeba_pairs,dodging_attack
celeba_pairs/064740.jpg,celeba_pairs/068056.jpg,celeba_pairs,dodging_attack
celeba_pairs/140288.jpg,celeba_pairs/150684.jpg,celeba_pairs,dodging_attack
celeba_pairs/023854.jpg,celeba_pairs/031212.jpg,celeba_pairs,dodging_attack
celeba_pairs/079826.jpg,celeba_pairs/082138.jpg,celeba_pairs,dodging_attack
celeba_pairs/003775.jpg,celeba_pairs/020414.jpg,celeba_pairs,dodging_attack
celeba_pairs/031212.jpg,celeba_pairs/033314.jpg,celeba_pairs,dodging_attack
celeba_pairs/090811.jpg,celeba_pairs/092929.jpg,celeba_pairs,dodging_attack
celeba_pairs/067981.jpg,celeba_pairs/072946.jpg,celeba_pairs,dodging_attack
celeba_pairs/084325.jpg,celeba_pairs/087443.jpg,celeba_pairs,dodging_attack
celeba_pairs/068490.jpg,celeba_pairs/086524.jpg,celeba_pairs,dodging_attack
celeba_pairs/107724.jpg,celeba_pairs/109040.jpg,celeba_pairs,dodging_attack
celeba_pairs/108980.jpg,celeba_pairs/112810.jpg,celeba_pairs,dodging_attack
celeba_pairs/052316.jpg,celeba_pairs/060771.jpg,celeba_pairs,dodging_attack
celeba_pairs/145824.jpg,celeba_pairs/151007.jpg,celeba_pairs,dodging_attack
celeba_pairs/134596.jpg,celeba_pairs/141997.jpg,celeba_pairs,dodging_attack
celeba_pairs/147878.jpg,celeba_pairs/161022.jpg,celeba_pairs,dodging_attack
celeba_pairs/099676.jpg,celeba_pairs/100556.jpg,celeba_pairs,dodging_attack
celeba_pairs/151668.jpg,celeba_pairs/152488.jpg,celeba_pairs,dodging_attack
celeba_pairs/106617.jpg,celeba_pairs/108980.jpg,celeba_pairs,dodging_attack
celeba_pairs/141527.jpg,celeba_pairs/142188.jpg,celeba_pairs,dodging_attack
celeba_pairs/006096.jpg,celeba_pairs/006588.jpg,celeba_pairs,dodging_attack
celeba_pairs/001505.jpg,celeba_pairs/014421.jpg,celeba_pairs,dodging_attack
celeba_pairs/137740.jpg,celeba_pairs/157894.jpg,celeba_pairs,dodging_attack
celeba_pairs/113117.jpg,celeba_pairs/128275.jpg,celeba_pairs,dodging_attack
celeba_pairs/112549.jpg,celeba_pairs/113720.jpg,celeba_pairs,dodging_attack
celeba_pairs/009309.jpg,celeba_pairs/012584.jpg,celeba_pairs,dodging_attack
celeba_pairs/021995.jpg,celeba_pairs/064740.jpg,celeba_pairs,dodging_attack
celeba_pairs/096573.jpg,celeba_pairs/096784.jpg,celeba_pairs,dodging_attack
celeba_pairs/040169.jpg,celeba_pairs/057779.jpg,celeba_pairs,dodging_attack
celeba_pairs/119018.jpg,celeba_pairs/122307.jpg,celeba_pairs,dodging_attack
celeba_pairs/139794.jpg,celeba_pairs/144999.jpg,celeba_pairs,dodging_attack
celeba_pairs/016486.jpg,celeba_pairs/056543.jpg,celeba_pairs,dodging_attack
celeba_pairs/038257.jpg,celeba_pairs/052316.jpg,celeba_pairs,dodging_attack
celeba_pairs/027827.jpg,celeba_pairs/030454.jpg,celeba_pairs,dodging_attack
celeba_pairs/128275.jpg,celeba_pairs/151177.jpg,celeba_pairs,dodging_attack
celeba_pairs/002486.jpg,celeba_pairs/002576.jpg,celeba_pairs,dodging_attack
celeba_pairs/097474.jpg,celeba_pairs/099607.jpg,celeba_pairs,dodging_attack
celeba_pairs/034416.jpg,celeba_pairs/060221.jpg,celeba_pairs,dodging_attack
celeba_pairs/111915.jpg,celeba_pairs/112549.jpg,celeba_pairs,dodging_attack
celeba_pairs/148247.jpg,celeba_pairs/152805.jpg,celeba_pairs,dodging_attack
celeba_pairs/064099.jpg,celeba_pairs/078527.jpg,celeba_pairs,dodging_attack
celeba_pairs/113388.jpg,celeba_pairs/126578.jpg,celeba_pairs,dodging_attack
celeba_pairs/003273.jpg,celeba_pairs/007389.jpg,celeba_pairs,dodging_attack
celeba_pairs/139374.jpg,celeba_pairs/145824.jpg,celeba_pairs,dodging_attack
celeba_pairs/113860.jpg,celeba_pairs/116729.jpg,celeba_pairs,dodging_attack
celeba_pairs/008664.jpg,celeba_pairs/022076.jpg,celeba_pairs,dodging_attack
celeba_pairs/052968.jpg,celeba_pairs/053736.jpg,celeba_pairs,dodging_attack
celeba_pairs/060221.jpg,celeba_pairs/102345.jpg,celeba_pairs,dodging_attack
celeba_pairs/055161.jpg,celeba_pairs/057438.jpg,celeba_pairs,dodging_attack
celeba_pairs/035512.jpg,celeba_pairs/041484.jpg,celeba_pairs,dodging_attack
celeba_pairs/128127.jpg,celeba_pairs/128640.jpg,celeba_pairs,dodging_attack
celeba_pairs/002550.jpg,celeba_pairs/006096.jpg,celeba_pairs,dodging_attack
celeba_pairs/126578.jpg,celeba_pairs/128822.jpg,celeba_pairs,dodging_attack
celeba_pairs/070408.jpg,celeba_pairs/093349.jpg,celeba_pairs,dodging_attack
celeba_pairs/115672.jpg,celeba_pairs/119032.jpg,celeba_pairs,dodging_attack
celeba_pairs/020414.jpg,celeba_pairs/021294.jpg,celeba_pairs,dodging_attack
celeba_pairs/064920.jpg,celeba_pairs/066496.jpg,celeba_pairs,dodging_attack
celeba_pairs/109724.jpg,celeba_pairs/124778.jpg,celeba_pairs,dodging_attack
celeba_pairs/072468.jpg,celeba_pairs/084325.jpg,celeba_pairs,dodging_attack
celeba_pairs/001171.jpg,celeba_pairs/009811.jpg,celeba_pairs,dodging_attack
celeba_pairs/066496.jpg,celeba_pairs/067981.jpg,celeba_pairs,dodging_attack
celeba_pairs/127654.jpg,celeba_pairs/137103.jpg,celeba_pairs,dodging_attack
lfw_pairs/Colin Powell_10.jpg,lfw_pairs/Colin Powell_11.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_1.jpg,lfw_pairs/Colin Powell_2.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_19.jpg,lfw_pairs/Donald Rumsfeld_20.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_246.jpg,lfw_pairs/George W Bush_247.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_4.jpg,lfw_pairs/George W Bush_5.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_339.jpg,lfw_pairs/George W Bush_340.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_500.jpg,lfw_pairs/George W Bush_501.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_364.jpg,lfw_pairs/George W Bush_365.jpg,lfw_pairs,dodging_attack
lfw_pairs/Luiz Inacio Lula da Silva_14.jpg,lfw_pairs/Luiz Inacio Lula da Silva_15.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_3.jpg,lfw_pairs/George W Bush_4.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_44.jpg,lfw_pairs/Donald Rumsfeld_45.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_141.jpg,lfw_pairs/Colin Powell_142.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_143.jpg,lfw_pairs/Colin Powell_144.jpg,lfw_pairs,dodging_attack
lfw_pairs/Luiz Inacio Lula da Silva_45.jpg,lfw_pairs/Luiz Inacio Lula da Silva_46.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_297.jpg,lfw_pairs/George W Bush_298.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_386.jpg,lfw_pairs/George W Bush_387.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_140.jpg,lfw_pairs/Colin Powell_141.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_17.jpg,lfw_pairs/Colin Powell_18.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_81.jpg,lfw_pairs/Donald Rumsfeld_82.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_69.jpg,lfw_pairs/George W Bush_70.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_377.jpg,lfw_pairs/George W Bush_378.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_20.jpg,lfw_pairs/Donald Rumsfeld_21.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_66.jpg,lfw_pairs/George W Bush_67.jpg,lfw_pairs,dodging_attack
lfw_pairs/Vicente Fox_2.jpg,lfw_pairs/Vicente Fox_3.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_398.jpg,lfw_pairs/George W Bush_399.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_437.jpg,lfw_pairs/George W Bush_438.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_135.jpg,lfw_pairs/Colin Powell_136.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_48.jpg,lfw_pairs/George W Bush_49.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_156.jpg,lfw_pairs/George W Bush_157.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_80.jpg,lfw_pairs/Donald Rumsfeld_81.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_348.jpg,lfw_pairs/George W Bush_349.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_77.jpg,lfw_pairs/Donald Rumsfeld_78.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_447.jpg,lfw_pairs/George W Bush_448.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_40.jpg,lfw_pairs/Colin Powell_41.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_76.jpg,lfw_pairs/Donald Rumsfeld_77.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_90.jpg,lfw_pairs/Colin Powell_91.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_5.jpg,lfw_pairs/Colin Powell_6.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_306.jpg,lfw_pairs/George W Bush_307.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_365.jpg,lfw_pairs/George W Bush_366.jpg,lfw_pairs,dodging_attack
lfw_pairs/Lance Armstrong_6.jpg,lfw_pairs/Lance Armstrong_7.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_410.jpg,lfw_pairs/George W Bush_411.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_65.jpg,lfw_pairs/George W Bush_66.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_131.jpg,lfw_pairs/Colin Powell_132.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_41.jpg,lfw_pairs/Colin Powell_42.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_150.jpg,lfw_pairs/George W Bush_151.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_171.jpg,lfw_pairs/Colin Powell_172.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_108.jpg,lfw_pairs/Donald Rumsfeld_109.jpg,lfw_pairs,dodging_attack
lfw_pairs/Luiz Inacio Lula da Silva_15.jpg,lfw_pairs/Luiz Inacio Lula da Silva_16.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_21.jpg,lfw_pairs/Colin Powell_22.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_120.jpg,lfw_pairs/Colin Powell_121.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_99.jpg,lfw_pairs/Donald Rumsfeld_100.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_39.jpg,lfw_pairs/George W Bush_40.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_469.jpg,lfw_pairs/George W Bush_470.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_464.jpg,lfw_pairs/George W Bush_465.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_58.jpg,lfw_pairs/George W Bush_59.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_132.jpg,lfw_pairs/Colin Powell_133.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_20.jpg,lfw_pairs/Colin Powell_21.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_132.jpg,lfw_pairs/George W Bush_133.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_78.jpg,lfw_pairs/Colin Powell_79.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_42.jpg,lfw_pairs/Colin Powell_43.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_91.jpg,lfw_pairs/Colin Powell_92.jpg,lfw_pairs,dodging_attack
lfw_pairs/Tom Daschle_1.jpg,lfw_pairs/Tom Daschle_2.jpg,lfw_pairs,dodging_attack
lfw_pairs/John Stockton_1.jpg,lfw_pairs/John Stockton_2.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_147.jpg,lfw_pairs/Colin Powell_148.jpg,lfw_pairs,dodging_attack
lfw_pairs/Alejandro Toledo_18.jpg,lfw_pairs/Alejandro Toledo_19.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_448.jpg,lfw_pairs/George W Bush_449.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_474.jpg,lfw_pairs/George W Bush_475.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_116.jpg,lfw_pairs/George W Bush_117.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_167.jpg,lfw_pairs/George W Bush_168.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_43.jpg,lfw_pairs/Donald Rumsfeld_44.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_226.jpg,lfw_pairs/George W Bush_227.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_335.jpg,lfw_pairs/George W Bush_336.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_133.jpg,lfw_pairs/Colin Powell_134.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_470.jpg,lfw_pairs/George W Bush_471.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_187.jpg,lfw_pairs/Colin Powell_188.jpg,lfw_pairs,dodging_attack
lfw_pairs/Vicente Fox_19.jpg,lfw_pairs/Vicente Fox_20.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_472.jpg,lfw_pairs/George W Bush_473.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_32.jpg,lfw_pairs/George W Bush_33.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_516.jpg,lfw_pairs/George W Bush_517.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_110.jpg,lfw_pairs/Donald Rumsfeld_111.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_324.jpg,lfw_pairs/George W Bush_325.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_441.jpg,lfw_pairs/George W Bush_442.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_207.jpg,lfw_pairs/George W Bush_208.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_303.jpg,lfw_pairs/George W Bush_304.jpg,lfw_pairs,dodging_attack
lfw_pairs/Renee Zellweger_8.jpg,lfw_pairs/Renee Zellweger_9.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_313.jpg,lfw_pairs/George W Bush_314.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_242.jpg,lfw_pairs/George W Bush_243.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_128.jpg,lfw_pairs/Colin Powell_129.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_35.jpg,lfw_pairs/Donald Rumsfeld_36.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_164.jpg,lfw_pairs/Colin Powell_165.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_75.jpg,lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_42.jpg,lfw_pairs/George W Bush_43.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_148.jpg,lfw_pairs/George W Bush_149.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_31.jpg,lfw_pairs/Donald Rumsfeld_32.jpg,lfw_pairs,dodging_attack
lfw_pairs/Alejandro Toledo_19.jpg,lfw_pairs/Alejandro Toledo_20.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_473.jpg,lfw_pairs/George W Bush_474.jpg,lfw_pairs,dodging_attack
lfw_pairs/Richard Myers_13.jpg,lfw_pairs/Richard Myers_14.jpg,lfw_pairs,dodging_attack
lfw_pairs/Vicente Fox_14.jpg,lfw_pairs/Vicente Fox_15.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_63.jpg,lfw_pairs/Donald Rumsfeld_64.jpg,lfw_pairs,dodging_attack
lfw_pairs/Richard Myers_9.jpg,lfw_pairs/Richard Myers_10.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_56.jpg,lfw_pairs/Donald Rumsfeld_57.jpg,lfw_pairs,dodging_attack
lfw_pairs/Vicente Fox_15.jpg,lfw_pairs/Vicente Fox_16.jpg,lfw_pairs,dodging_attack
lfw_pairs/Alejandro Toledo_15.jpg,lfw_pairs/Alejandro Toledo_16.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_14.jpg,lfw_pairs/Donald Rumsfeld_15.jpg,lfw_pairs,dodging_attack
lfw_pairs/Alejandro Toledo_8.jpg,lfw_pairs/Alejandro Toledo_9.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_345.jpg,lfw_pairs/George W Bush_346.jpg,lfw_pairs,dodging_attack
lfw_pairs/Britney Spears_6.jpg,lfw_pairs/Britney Spears_7.jpg,lfw_pairs,dodging_attack
lfw_pairs/Luiz Inacio Lula da Silva_11.jpg,lfw_pairs/Luiz Inacio Lula da Silva_12.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_7.jpg,lfw_pairs/Colin Powell_8.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_107.jpg,lfw_pairs/George W Bush_108.jpg,lfw_pairs,dodging_attack
lfw_pairs/Luiz Inacio Lula da Silva_12.jpg,lfw_pairs/Luiz Inacio Lula da Silva_13.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_431.jpg,lfw_pairs/George W Bush_432.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_150.jpg,lfw_pairs/Colin Powell_151.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_51.jpg,lfw_pairs/Donald Rumsfeld_52.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_15.jpg,lfw_pairs/Donald Rumsfeld_16.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_193.jpg,lfw_pairs/Colin Powell_194.jpg,lfw_pairs,dodging_attack
lfw_pairs/David Beckham_7.jpg,lfw_pairs/David Beckham_8.jpg,lfw_pairs,dodging_attack
lfw_pairs/Benjamin Netanyahu_3.jpg,lfw_pairs/Benjamin Netanyahu_4.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_185.jpg,lfw_pairs/George W Bush_186.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_3.jpg,lfw_pairs/Colin Powell_4.jpg,lfw_pairs,dodging_attack
lfw_pairs/David Beckham_6.jpg,lfw_pairs/David Beckham_7.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_307.jpg,lfw_pairs/George W Bush_308.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_51.jpg,lfw_pairs/George W Bush_52.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_27.jpg,lfw_pairs/Donald Rumsfeld_28.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_143.jpg,lfw_pairs/George W Bush_144.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_1.jpg,lfw_pairs/George W Bush_2.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_40.jpg,lfw_pairs/George W Bush_41.jpg,lfw_pairs,dodging_attack
lfw_pairs/Colin Powell_108.jpg,lfw_pairs/Colin Powell_109.jpg,lfw_pairs,dodging_attack
lfw_pairs/Donald Rumsfeld_38.jpg,lfw_pairs/Donald Rumsfeld_39.jpg,lfw_pairs,dodging_attack
lfw_pairs/George W Bush_397.jpg,lfw_pairs/George W Bush_398.jpg,lfw_pairs,dodging_attack
